ID,Year,Date,Stage,clean_stage,home_or_away,Team,Goals,penalty_winner,goals_against,match_win,penalty_win,win
516,1994,1994-07-17,Final,6,Away,Italy,0,Brazil,0,0,0,0
516,1994,1994-07-17,Final,6,Home,Brazil,0,Brazil,0,0,1,1
515,1994,1994-07-16,Third place,5,Away,Bulgaria,0,,4,0,0,0
515,1994,1994-07-16,Third place,5,Home,Sweden,4,,0,1,0,1
513,1994,1994-07-13,Semi-finals,4,Away,Italy,2,,1,1,0,1
513,1994,1994-07-13,Semi-finals,4,Home,Bulgaria,1,,2,0,0,0
514,1994,1994-07-13,Semi-finals,4,Away,Brazil,1,,0,1,0,1
514,1994,1994-07-13,Semi-finals,4,Home,Sweden,0,,1,0,0,0
509,1994,1994-07-09,Quarter-finals,3,Away,Spain,1,,2,0,0,0
509,1994,1994-07-09,Quarter-finals,3,Home,Italy,2,,1,1,0,1
510,1994,1994-07-09,Quarter-finals,3,Away,Brazil,3,,2,1,0,1
510,1994,1994-07-09,Quarter-finals,3,Home,Netherlands,2,,3,0,0,0
511,1994,1994-07-10,Quarter-finals,3,Away,Germany,1,,2,0,0,0
511,1994,1994-07-10,Quarter-finals,3,Home,Bulgaria,2,,1,1,0,1
512,1994,1994-07-10,Quarter-finals,3,Away,Sweden,2,Sweden,2,0,1,1
512,1994,1994-07-10,Quarter-finals,3,Home,Romania,2,Sweden,2,0,0,0
501,1994,1994-07-02,Round of 16,2,Away,Belgium,2,,3,0,0,0
501,1994,1994-07-02,Round of 16,2,Home,Germany,3,,2,1,0,1
502,1994,1994-07-02,Round of 16,2,Away,Switzerland,0,,3,0,0,0
502,1994,1994-07-02,Round of 16,2,Home,Spain,3,,0,1,0,1
503,1994,1994-07-03,Round of 16,2,Away,Sweden,3,,1,1,0,1
503,1994,1994-07-03,Round of 16,2,Home,Saudi Arabia,1,,3,0,0,0
504,1994,1994-07-03,Round of 16,2,Away,Argentina,2,,3,0,0,0
504,1994,1994-07-03,Round of 16,2,Home,Romania,3,,2,1,0,1
505,1994,1994-07-04,Round of 16,2,Away,Republic of Ireland,0,,2,0,0,0
505,1994,1994-07-04,Round of 16,2,Home,Netherlands,2,,0,1,0,1
506,1994,1994-07-04,Round of 16,2,Away,Brazil,1,,0,1,0,1
506,1994,1994-07-04,Round of 16,2,Home,United States,0,,1,0,0,0
507,1994,1994-07-05,Round of 16,2,Away,Italy,2,,1,1,0,1
507,1994,1994-07-05,Round of 16,2,Home,Nigeria,1,,2,0,0,0
508,1994,1994-07-05,Round of 16,2,Away,Bulgaria,1,Bulgaria,1,0,1,1
508,1994,1994-07-05,Round of 16,2,Home,Mexico,1,Bulgaria,1,0,0,0
465,1994,1994-06-17,Group stage,1,Away,Bolivia,0,,1,0,0,0
465,1994,1994-06-17,Group stage,1,Home,Germany,1,,0,1,0,1
466,1994,1994-06-17,Group stage,1,Away,South Korea,2,,2,0,0,0
466,1994,1994-06-17,Group stage,1,Home,Spain,2,,2,0,0,0
467,1994,1994-06-18,Group stage,1,Away,Switzerland,1,,1,0,0,0
467,1994,1994-06-18,Group stage,1,Home,United States,1,,1,0,0,0
468,1994,1994-06-18,Group stage,1,Away,Republic of Ireland,1,,0,1,0,1
468,1994,1994-06-18,Group stage,1,Home,Italy,0,,1,0,0,0
469,1994,1994-06-18,Group stage,1,Away,Romania,3,,1,1,0,1
469,1994,1994-06-18,Group stage,1,Home,Colombia,1,,3,0,0,0
470,1994,1994-06-19,Group stage,1,Away,Morocco,0,,1,0,0,0
470,1994,1994-06-19,Group stage,1,Home,Belgium,1,,0,1,0,1
471,1994,1994-06-19,Group stage,1,Away,Mexico,0,,1,0,0,0
471,1994,1994-06-19,Group stage,1,Home,Norway,1,,0,1,0,1
472,1994,1994-06-19,Group stage,1,Away,Sweden,2,,2,0,0,0
472,1994,1994-06-19,Group stage,1,Home,Cameroon,2,,2,0,0,0
473,1994,1994-06-20,Group stage,1,Away,Russia,0,,2,0,0,0
473,1994,1994-06-20,Group stage,1,Home,Brazil,2,,0,1,0,1
474,1994,1994-06-20,Group stage,1,Away,Saudi Arabia,1,,2,0,0,0
474,1994,1994-06-20,Group stage,1,Home,Netherlands,2,,1,1,0,1
475,1994,1994-06-21,Group stage,1,Away,Greece,0,,4,0,0,0
475,1994,1994-06-21,Group stage,1,Home,Argentina,4,,0,1,0,1
476,1994,1994-06-21,Group stage,1,Away,Spain,1,,1,0,0,0
476,1994,1994-06-21,Group stage,1,Home,Germany,1,,1,0,0,0
477,1994,1994-06-21,Group stage,1,Away,Bulgaria,0,,3,0,0,0
477,1994,1994-06-21,Group stage,1,Home,Nigeria,3,,0,1,0,1
478,1994,1994-06-22,Group stage,1,Away,Switzerland,4,,1,1,0,1
478,1994,1994-06-22,Group stage,1,Home,Romania,1,,4,0,0,0
479,1994,1994-06-22,Group stage,1,Away,Colombia,1,,2,0,0,0
479,1994,1994-06-22,Group stage,1,Home,United States,2,,1,1,0,1
480,1994,1994-06-23,Group stage,1,Away,Norway,0,,1,0,0,0
480,1994,1994-06-23,Group stage,1,Home,Italy,1,,0,1,0,1
481,1994,1994-06-23,Group stage,1,Away,Bolivia,0,,0,0,0,0
481,1994,1994-06-23,Group stage,1,Home,South Korea,0,,0,0,0,0
482,1994,1994-06-24,Group stage,1,Away,Republic of Ireland,1,,2,0,0,0
482,1994,1994-06-24,Group stage,1,Home,Mexico,2,,1,1,0,1
483,1994,1994-06-24,Group stage,1,Away,Cameroon,0,,3,0,0,0
483,1994,1994-06-24,Group stage,1,Home,Brazil,3,,0,1,0,1
484,1994,1994-06-24,Group stage,1,Away,Russia,1,,3,0,0,0
484,1994,1994-06-24,Group stage,1,Home,Sweden,3,,1,1,0,1
485,1994,1994-06-25,Group stage,1,Away,Netherlands,0,,1,0,0,0
485,1994,1994-06-25,Group stage,1,Home,Belgium,1,,0,1,0,1
486,1994,1994-06-25,Group stage,1,Away,Morocco,1,,2,0,0,0
486,1994,1994-06-25,Group stage,1,Home,Saudi Arabia,2,,1,1,0,1
487,1994,1994-06-25,Group stage,1,Away,Nigeria,1,,2,0,0,0
487,1994,1994-06-25,Group stage,1,Home,Argentina,2,,1,1,0,1
488,1994,1994-06-26,Group stage,1,Away,Greece,0,,4,0,0,0
488,1994,1994-06-26,Group stage,1,Home,Bulgaria,4,,0,1,0,1
489,1994,1994-06-26,Group stage,1,Away,Romania,1,,0,1,0,1
489,1994,1994-06-26,Group stage,1,Home,United States,0,,1,0,0,0
490,1994,1994-06-26,Group stage,1,Away,Colombia,2,,0,1,0,1
490,1994,1994-06-26,Group stage,1,Home,Switzerland,0,,2,0,0,0
491,1994,1994-06-27,Group stage,1,Away,South Korea,2,,3,0,0,0
491,1994,1994-06-27,Group stage,1,Home,Germany,3,,2,1,0,1
492,1994,1994-06-27,Group stage,1,Away,Spain,3,,1,1,0,1
492,1994,1994-06-27,Group stage,1,Home,Bolivia,1,,3,0,0,0
493,1994,1994-06-28,Group stage,1,Away,Norway,0,,0,0,0,0
493,1994,1994-06-28,Group stage,1,Home,Republic of Ireland,0,,0,0,0,0
494,1994,1994-06-28,Group stage,1,Away,Mexico,1,,1,0,0,0
494,1994,1994-06-28,Group stage,1,Home,Italy,1,,1,0,0,0
495,1994,1994-06-28,Group stage,1,Away,Sweden,1,,1,0,0,0
495,1994,1994-06-28,Group stage,1,Home,Brazil,1,,1,0,0,0
496,1994,1994-06-28,Group stage,1,Away,Cameroon,1,,6,0,0,0
496,1994,1994-06-28,Group stage,1,Home,Russia,6,,1,1,0,1
497,1994,1994-06-29,Group stage,1,Away,Netherlands,2,,1,1,0,1
497,1994,1994-06-29,Group stage,1,Home,Morocco,1,,2,0,0,0
498,1994,1994-06-29,Group stage,1,Away,Saudi Arabia,1,,0,1,0,1
498,1994,1994-06-29,Group stage,1,Home,Belgium,0,,1,0,0,0
499,1994,1994-06-30,Group stage,1,Away,Nigeria,2,,0,1,0,1
499,1994,1994-06-30,Group stage,1,Home,Greece,0,,2,0,0,0
500,1994,1994-06-30,Group stage,1,Away,Bulgaria,2,,0,1,0,1
500,1994,1994-06-30,Group stage,1,Home,Argentina,0,,2,0,0,0
580,1998,1998-07-12,Final,6,Away,Brazil,0,,3,0,0,0
580,1998,1998-07-12,Final,6,Home,France,3,,0,1,0,1
579,1998,1998-07-11,Third place,5,Away,Croatia,2,,1,1,0,1
579,1998,1998-07-11,Third place,5,Home,Netherlands,1,,2,0,0,0
577,1998,1998-07-07,Semi-finals,4,Away,Netherlands,1,Brazil,1,0,0,0
577,1998,1998-07-07,Semi-finals,4,Home,Brazil,1,Brazil,1,0,1,1
578,1998,1998-07-08,Semi-finals,4,Away,Croatia,1,,2,0,0,0
578,1998,1998-07-08,Semi-finals,4,Home,France,2,,1,1,0,1
573,1998,1998-07-03,Quarter-finals,3,Away,Italy,0,France,0,0,0,0
573,1998,1998-07-03,Quarter-finals,3,Home,France,0,France,0,0,1,1
574,1998,1998-07-03,Quarter-finals,3,Away,Denmark,2,,3,0,0,0
574,1998,1998-07-03,Quarter-finals,3,Home,Brazil,3,,2,1,0,1
575,1998,1998-07-04,Quarter-finals,3,Away,Argentina,1,,2,0,0,0
575,1998,1998-07-04,Quarter-finals,3,Home,Netherlands,2,,1,1,0,1
576,1998,1998-07-04,Quarter-finals,3,Away,Croatia,3,,0,1,0,1
576,1998,1998-07-04,Quarter-finals,3,Home,Germany,0,,3,0,0,0
565,1998,1998-06-27,Round of 16,2,Away,Norway,0,,1,0,0,0
565,1998,1998-06-27,Round of 16,2,Home,Italy,1,,0,1,0,1
566,1998,1998-06-27,Round of 16,2,Away,Chile,1,,4,0,0,0
566,1998,1998-06-27,Round of 16,2,Home,Brazil,4,,1,1,0,1
567,1998,1998-06-28,Round of 16,2,Away,Paraguay,0,,1,0,0,0
567,1998,1998-06-28,Round of 16,2,Home,France,1,,0,1,0,1
568,1998,1998-06-28,Round of 16,2,Away,Denmark,4,,1,1,0,1
568,1998,1998-06-28,Round of 16,2,Home,Nigeria,1,,4,0,0,0
569,1998,1998-06-29,Round of 16,2,Away,Mexico,1,,2,0,0,0
569,1998,1998-06-29,Round of 16,2,Home,Germany,2,,1,1,0,1
570,1998,1998-06-29,Round of 16,2,Away,Yugoslavia,1,,2,0,0,0
570,1998,1998-06-29,Round of 16,2,Home,Netherlands,2,,1,1,0,1
571,1998,1998-06-30,Round of 16,2,Away,Croatia,1,,0,1,0,1
571,1998,1998-06-30,Round of 16,2,Home,Romania,0,,1,0,0,0
572,1998,1998-06-30,Round of 16,2,Away,England,2,Argentina,2,0,0,0
572,1998,1998-06-30,Round of 16,2,Home,Argentina,2,Argentina,2,0,1,1
517,1998,1998-06-10,Group stage,1,Away,Scotland,1,,2,0,0,0
517,1998,1998-06-10,Group stage,1,Home,Brazil,2,,1,1,0,1
518,1998,1998-06-10,Group stage,1,Away,Norway,2,,2,0,0,0
518,1998,1998-06-10,Group stage,1,Home,Morocco,2,,2,0,0,0
519,1998,1998-06-11,Group stage,1,Away,Chile,2,,2,0,0,0
519,1998,1998-06-11,Group stage,1,Home,Italy,2,,2,0,0,0
520,1998,1998-06-11,Group stage,1,Away,Austria,1,,1,0,0,0
520,1998,1998-06-11,Group stage,1,Home,Cameroon,1,,1,0,0,0
521,1998,1998-06-12,Group stage,1,Away,Bulgaria,0,,0,0,0,0
521,1998,1998-06-12,Group stage,1,Home,Paraguay,0,,0,0,0,0
522,1998,1998-06-12,Group stage,1,Away,Denmark,1,,0,1,0,1
522,1998,1998-06-12,Group stage,1,Home,Saudi Arabia,0,,1,0,0,0
523,1998,1998-06-12,Group stage,1,Away,South Africa,0,,3,0,0,0
523,1998,1998-06-12,Group stage,1,Home,France,3,,0,1,0,1
524,1998,1998-06-13,Group stage,1,Away,Nigeria,3,,2,1,0,1
524,1998,1998-06-13,Group stage,1,Home,Spain,2,,3,0,0,0
525,1998,1998-06-13,Group stage,1,Away,Mexico,3,,1,1,0,1
525,1998,1998-06-13,Group stage,1,Home,South Korea,1,,3,0,0,0
526,1998,1998-06-13,Group stage,1,Away,Belgium,0,,0,0,0,0
526,1998,1998-06-13,Group stage,1,Home,Netherlands,0,,0,0,0,0
527,1998,1998-06-14,Group stage,1,Away,Japan,0,,1,0,0,0
527,1998,1998-06-14,Group stage,1,Home,Argentina,1,,0,1,0,1
528,1998,1998-06-14,Group stage,1,Away,Iran,0,,1,0,0,0
528,1998,1998-06-14,Group stage,1,Home,Yugoslavia,1,,0,1,0,1
529,1998,1998-06-14,Group stage,1,Away,Croatia,3,,1,1,0,1
529,1998,1998-06-14,Group stage,1,Home,Jamaica,1,,3,0,0,0
530,1998,1998-06-15,Group stage,1,Away,Tunisia,0,,2,0,0,0
530,1998,1998-06-15,Group stage,1,Home,England,2,,0,1,0,1
531,1998,1998-06-15,Group stage,1,Away,Colombia,0,,1,0,0,0
531,1998,1998-06-15,Group stage,1,Home,Romania,1,,0,1,0,1
532,1998,1998-06-15,Group stage,1,Away,United States,0,,2,0,0,0
532,1998,1998-06-15,Group stage,1,Home,Germany,2,,0,1,0,1
533,1998,1998-06-16,Group stage,1,Away,Norway,1,,1,0,0,0
533,1998,1998-06-16,Group stage,1,Home,Scotland,1,,1,0,0,0
534,1998,1998-06-16,Group stage,1,Away,Morocco,0,,3,0,0,0
534,1998,1998-06-16,Group stage,1,Home,Brazil,3,,0,1,0,1
535,1998,1998-06-17,Group stage,1,Away,Austria,1,,1,0,0,0
535,1998,1998-06-17,Group stage,1,Home,Chile,1,,1,0,0,0
536,1998,1998-06-17,Group stage,1,Away,Cameroon,0,,3,0,0,0
536,1998,1998-06-17,Group stage,1,Home,Italy,3,,0,1,0,1
537,1998,1998-06-18,Group stage,1,Away,Denmark,1,,1,0,0,0
537,1998,1998-06-18,Group stage,1,Home,South Africa,1,,1,0,0,0
538,1998,1998-06-18,Group stage,1,Away,Saudi Arabia,0,,4,0,0,0
538,1998,1998-06-18,Group stage,1,Home,France,4,,0,1,0,1
539,1998,1998-06-19,Group stage,1,Away,Bulgaria,0,,1,0,0,0
539,1998,1998-06-19,Group stage,1,Home,Nigeria,1,,0,1,0,1
540,1998,1998-06-19,Group stage,1,Away,Paraguay,0,,0,0,0,0
540,1998,1998-06-19,Group stage,1,Home,Spain,0,,0,0,0,0
541,1998,1998-06-20,Group stage,1,Away,Croatia,1,,0,1,0,1
541,1998,1998-06-20,Group stage,1,Home,Japan,0,,1,0,0,0
542,1998,1998-06-20,Group stage,1,Away,Mexico,2,,2,0,0,0
542,1998,1998-06-20,Group stage,1,Home,Belgium,2,,2,0,0,0
543,1998,1998-06-20,Group stage,1,Away,South Korea,0,,5,0,0,0
543,1998,1998-06-20,Group stage,1,Home,Netherlands,5,,0,1,0,1
544,1998,1998-06-21,Group stage,1,Away,Yugoslavia,2,,2,0,0,0
544,1998,1998-06-21,Group stage,1,Home,Germany,2,,2,0,0,0
545,1998,1998-06-21,Group stage,1,Away,Jamaica,0,,5,0,0,0
545,1998,1998-06-21,Group stage,1,Home,Argentina,5,,0,1,0,1
546,1998,1998-06-21,Group stage,1,Away,Iran,2,,1,1,0,1
546,1998,1998-06-21,Group stage,1,Home,United States,1,,2,0,0,0
547,1998,1998-06-22,Group stage,1,Away,Tunisia,0,,1,0,0,0
547,1998,1998-06-22,Group stage,1,Home,Colombia,1,,0,1,0,1
548,1998,1998-06-22,Group stage,1,Away,England,1,,2,0,0,0
548,1998,1998-06-22,Group stage,1,Home,Romania,2,,1,1,0,1
549,1998,1998-06-23,Group stage,1,Away,Austria,1,,2,0,0,0
549,1998,1998-06-23,Group stage,1,Home,Italy,2,,1,1,0,1
550,1998,1998-06-23,Group stage,1,Away,Cameroon,1,,1,0,0,0
550,1998,1998-06-23,Group stage,1,Home,Chile,1,,1,0,0,0
551,1998,1998-06-23,Group stage,1,Away,Morocco,3,,0,1,0,1
551,1998,1998-06-23,Group stage,1,Home,Scotland,0,,3,0,0,0
552,1998,1998-06-23,Group stage,1,Away,Norway,2,,1,1,0,1
552,1998,1998-06-23,Group stage,1,Home,Brazil,1,,2,0,0,0
553,1998,1998-06-24,Group stage,1,Away,Denmark,1,,2,0,0,0
553,1998,1998-06-24,Group stage,1,Home,France,2,,1,1,0,1
554,1998,1998-06-24,Group stage,1,Away,Saudi Arabia,2,,2,0,0,0
554,1998,1998-06-24,Group stage,1,Home,South Africa,2,,2,0,0,0
555,1998,1998-06-24,Group stage,1,Away,Bulgaria,1,,6,0,0,0
555,1998,1998-06-24,Group stage,1,Home,Spain,6,,1,1,0,1
556,1998,1998-06-24,Group stage,1,Away,Paraguay,3,,1,1,0,1
556,1998,1998-06-24,Group stage,1,Home,Nigeria,1,,3,0,0,0
557,1998,1998-06-25,Group stage,1,Away,South Korea,1,,1,0,0,0
557,1998,1998-06-25,Group stage,1,Home,Belgium,1,,1,0,0,0
558,1998,1998-06-25,Group stage,1,Away,Mexico,2,,2,0,0,0
558,1998,1998-06-25,Group stage,1,Home,Netherlands,2,,2,0,0,0
559,1998,1998-06-25,Group stage,1,Away,Iran,0,,2,0,0,0
559,1998,1998-06-25,Group stage,1,Home,Germany,2,,0,1,0,1
560,1998,1998-06-25,Group stage,1,Away,Yugoslavia,1,,0,1,0,1
560,1998,1998-06-25,Group stage,1,Home,United States,0,,1,0,0,0
561,1998,1998-06-26,Group stage,1,Away,Jamaica,2,,1,1,0,1
561,1998,1998-06-26,Group stage,1,Home,Japan,1,,2,0,0,0
562,1998,1998-06-26,Group stage,1,Away,Croatia,0,,1,0,0,0
562,1998,1998-06-26,Group stage,1,Home,Argentina,1,,0,1,0,1
563,1998,1998-06-26,Group stage,1,Away,Tunisia,1,,1,0,0,0
563,1998,1998-06-26,Group stage,1,Home,Romania,1,,1,0,0,0
564,1998,1998-06-26,Group stage,1,Away,England,2,,0,1,0,1
564,1998,1998-06-26,Group stage,1,Home,Colombia,0,,2,0,0,0
644,2002,2002-06-30,Final,6,Away,Brazil,2,,0,1,0,1
644,2002,2002-06-30,Final,6,Home,Germany,0,,2,0,0,0
643,2002,2002-06-29,Third place,5,Away,Turkey,3,,2,1,0,1
643,2002,2002-06-29,Third place,5,Home,South Korea,2,,3,0,0,0
641,2002,2002-06-25,Semi-finals,4,Away,Germany,1,,0,1,0,1
641,2002,2002-06-25,Semi-finals,4,Home,South Korea,0,,1,0,0,0
642,2002,2002-06-26,Semi-finals,4,Away,Turkey,0,,1,0,0,0
642,2002,2002-06-26,Semi-finals,4,Home,Brazil,1,,0,1,0,1
637,2002,2002-06-21,Quarter-finals,3,Away,Brazil,2,,1,1,0,1
637,2002,2002-06-21,Quarter-finals,3,Home,England,1,,2,0,0,0
638,2002,2002-06-21,Quarter-finals,3,Away,United States,0,,1,0,0,0
638,2002,2002-06-21,Quarter-finals,3,Home,Germany,1,,0,1,0,1
639,2002,2002-06-22,Quarter-finals,3,Away,Spain,0,South,0,0,0,0
639,2002,2002-06-22,Quarter-finals,3,Home,South Korea,0,South,0,0,0,0
640,2002,2002-06-22,Quarter-finals,3,Away,Turkey,1,,0,1,0,1
640,2002,2002-06-22,Quarter-finals,3,Home,Senegal,0,,1,0,0,0
629,2002,2002-06-15,Round of 16,2,Away,Paraguay,0,,1,0,0,0
629,2002,2002-06-15,Round of 16,2,Home,Germany,1,,0,1,0,1
630,2002,2002-06-15,Round of 16,2,Away,England,3,,0,1,0,1
630,2002,2002-06-15,Round of 16,2,Home,Denmark,0,,3,0,0,0
631,2002,2002-06-16,Round of 16,2,Away,Senegal,2,,1,1,0,1
631,2002,2002-06-16,Round of 16,2,Home,Sweden,1,,2,0,0,0
632,2002,2002-06-16,Round of 16,2,Away,Republic of Ireland,1,Spain,1,0,0,0
632,2002,2002-06-16,Round of 16,2,Home,Spain,1,Spain,1,0,1,1
633,2002,2002-06-17,Round of 16,2,Away,United States,2,,0,1,0,1
633,2002,2002-06-17,Round of 16,2,Home,Mexico,0,,2,0,0,0
634,2002,2002-06-17,Round of 16,2,Away,Belgium,0,,2,0,0,0
634,2002,2002-06-17,Round of 16,2,Home,Brazil,2,,0,1,0,1
635,2002,2002-06-18,Round of 16,2,Away,Turkey,1,,0,1,0,1
635,2002,2002-06-18,Round of 16,2,Home,Japan,0,,1,0,0,0
636,2002,2002-06-18,Round of 16,2,Away,Italy,1,,2,0,0,0
636,2002,2002-06-18,Round of 16,2,Home,South Korea,2,,1,1,0,1
581,2002,2002-05-31,Group stage,1,Away,Senegal,1,,0,1,0,1
581,2002,2002-05-31,Group stage,1,Home,France,0,,1,0,0,0
582,2002,2002-06-01,Group stage,1,Away,Cameroon,1,,1,0,0,0
582,2002,2002-06-01,Group stage,1,Home,Republic of Ireland,1,,1,0,0,0
583,2002,2002-06-01,Group stage,1,Away,Denmark,2,,1,1,0,1
583,2002,2002-06-01,Group stage,1,Home,Uruguay,1,,2,0,0,0
584,2002,2002-06-01,Group stage,1,Away,Saudi Arabia,0,,8,0,0,0
584,2002,2002-06-01,Group stage,1,Home,Germany,8,,0,1,0,1
585,2002,2002-06-02,Group stage,1,Away,Nigeria,0,,1,0,0,0
585,2002,2002-06-02,Group stage,1,Home,Argentina,1,,0,1,0,1
586,2002,2002-06-02,Group stage,1,Away,South Africa,2,,2,0,0,0
586,2002,2002-06-02,Group stage,1,Home,Paraguay,2,,2,0,0,0
587,2002,2002-06-02,Group stage,1,Away,Sweden,1,,1,0,0,0
587,2002,2002-06-02,Group stage,1,Home,England,1,,1,0,0,0
588,2002,2002-06-02,Group stage,1,Away,Slovenia,1,,3,0,0,0
588,2002,2002-06-02,Group stage,1,Home,Spain,3,,1,1,0,1
589,2002,2002-06-03,Group stage,1,Away,Mexico,1,,0,1,0,1
589,2002,2002-06-03,Group stage,1,Home,Croatia,0,,1,0,0,0
590,2002,2002-06-03,Group stage,1,Away,Turkey,1,,2,0,0,0
590,2002,2002-06-03,Group stage,1,Home,Brazil,2,,1,1,0,1
591,2002,2002-06-03,Group stage,1,Away,Ecuador,0,,2,0,0,0
591,2002,2002-06-03,Group stage,1,Home,Italy,2,,0,1,0,1
592,2002,2002-06-04,Group stage,1,Away,Costa Rica,2,,0,1,0,1
592,2002,2002-06-04,Group stage,1,Home,China,0,,2,0,0,0
